idx,latency_ms
3616,1.617453
3617,1.617713
3618,1.623810
3619,1.616289
3620,1.624338
3621,1.617420
3622,1.619531
3623,1.623652
3624,1.613879
3625,1.615559
3626,1.627254
3627,1.629182
3628,1.620688
3629,1.626486
3630,1.623603
3631,1.621871
3632,1.620286
3633,1.629886
3634,1.633562
3635,1.627172
3636,1.628556
3637,1.630054
3638,1.631274
3639,1.623314
3640,1.615335
3641,1.628310
3642,1.619744
3643,1.634455
3644,1.629713
3645,1.623914
3646,1.631721
3647,1.626608
3648,1.620798
3649,1.624971
3650,1.622089
3651,1.619203
3652,1.624117
3653,1.629006
3654,1.623858
3655,1.630466
3656,1.629123
3657,1.619308
3658,1.633153
3659,1.676582
3660,1.678660
3661,1.623315
3662,1.635066
3663,1.628658
3664,1.661445
3665,1.641143
3666,1.637858
3667,1.625266
3668,1.632672
3669,1.627329
3670,1.639599
3671,1.636537
3672,1.623821
3673,1.615333
3674,1.618769
3675,1.627317
3676,1.614305
3677,1.618893
3678,1.607922
3679,1.625259
3680,1.624031
3681,1.623568
3682,1.625682
3683,1.615944
3684,1.618214
3685,1.612718
3686,1.607435
3687,1.623588
3688,1.622016
3689,1.621867
3690,1.626473
3691,1.626494
3692,1.616828
3693,1.637204
3694,1.613026
3695,1.630909
3696,1.635249
3697,1.615683
3698,1.620722
3699,1.626796
3700,1.645988
3701,1.639710
3702,1.628652
3703,1.627756
3704,1.625463
3705,1.617048
3706,1.623993
3707,1.620517
3708,1.625902
3709,1.619612
3710,1.615221
3711,1.625992
3712,1.627577
3713,1.617708
3714,1.624618
3715,1.621091
3716,1.619032
3717,1.616793
3718,1.611345
3719,1.632477
3720,1.633185
3721,1.628305
3722,1.620074
3723,1.622310
3724,1.615815
3725,1.626648
3726,1.616819
3727,1.614816
3728,1.636678
3729,1.623939
3730,1.629030
3731,1.614036
3732,1.629294
3733,1.614082
3734,1.622858
3735,1.624403
3736,1.627123
3737,1.626006
3738,1.614379
3739,1.617605
3740,1.627438
3741,1.621222
3742,1.613004
3743,1.621041
3744,1.621223
3745,1.617337
3746,1.614515
3747,1.618551
3748,1.618513
3749,1.617273
3750,1.615824
3751,1.617548
3752,1.607051
3753,1.618065
3754,1.613453
3755,1.616396
3756,1.613920
3757,1.622684
3758,1.607912
3759,1.614691
3760,1.610576
3761,1.632640
3762,1.621748
3763,1.617159
3764,1.624391
3765,1.617307
3766,1.620921
3767,1.618971
3768,1.617497
3769,1.632293
3770,1.621408
3771,1.615462
3772,1.624340
3773,1.621168
3774,1.623086
3775,1.622230
3776,1.619011
3777,1.628778
3778,1.632400
3779,1.630478
3780,1.626833
3781,1.628663
3782,1.627778
3783,1.647083
3784,1.631370
3785,1.626983
3786,1.644997
3787,1.659420
3788,1.627787
3789,1.643985
3790,1.627560
3791,1.630056
3792,1.644679
3793,1.626067
3794,1.639449
3795,1.630501
3796,1.637237
3797,1.637870
3798,1.619577
3799,3.772060
3800,3.424130
3801,3.416363
3802,3.417713
3803,3.421326
3804,3.421773
3805,3.413906
3806,3.513960
3807,3.417660
3808,3.415970
3809,3.408542
3810,3.417438
3811,3.271769
3812,3.416760
3813,3.416562
3814,3.425674
3815,3.418176
3816,3.419748
3817,3.414429
3818,3.413513
3819,3.409903
3820,3.415517
3821,3.417094
3822,3.415237
3823,3.414995
3824,3.261034
3825,3.429216
3826,3.418867
3827,3.415267
3828,3.425268
3829,3.416584
3830,3.424213
3831,3.424865
3832,3.414366
3833,3.411678
3834,3.414773
3835,3.416144
3836,3.411103
3837,3.274904
3838,3.431023
3839,3.420995
3840,3.421856
3841,3.416708
3842,3.417780
3843,3.414763
3844,3.422755
3845,3.417015
3846,3.415513
3847,3.410713
3848,3.421428
3849,3.420156
3850,3.318119
3851,3.423125
3852,3.414845
3853,3.409562
3854,3.423918
3855,3.416867
3856,3.416255
3857,3.419334
3858,3.418525
3859,3.418022
3860,3.419592
3861,3.416963
3862,3.421269
3863,3.342317
3864,3.421579
3865,3.413171
3866,3.416381
3867,3.417976
3868,3.420543
3869,3.419756
3870,3.416351
3871,3.414722
3872,3.416381
3873,3.418629
3874,3.421377
3875,3.404352
3876,3.340283
3877,3.415527
3878,3.415445
3879,3.418858
3880,3.422574
3881,3.421242
3882,3.418613
3883,3.416632
3884,3.418948
3885,3.420055
3886,3.415258
3887,3.412700
3888,3.416863
3889,3.368110
3890,3.419449
3891,3.422657
3892,3.413772
3893,3.409009
3894,3.425323
3895,3.421356
3896,3.418606
3897,3.413328
3898,3.423034
3899,3.415909
3900,3.418789
3901,3.423851
3902,3.349091
3903,3.420679
3904,3.423850
3905,3.412613
3906,3.420234
3907,3.420868
3908,3.418590
3909,3.416928
3910,3.414193
3911,3.412233
3912,3.411366
3913,3.418674
3914,3.419518
3915,3.352933
3916,3.422429
3917,3.421900
3918,3.417567
3919,3.421297
3920,3.412514
3921,3.414942
3922,3.419854
3923,3.422711
3924,3.423608
3925,3.417887
3926,3.421208
3927,3.414389
3928,3.390379
3929,3.423030
3930,3.418807
3931,3.408392
3932,3.419872
3933,3.417796
3934,3.415613
3935,3.414478
3936,3.417739
3937,3.411829
3938,3.417599
3939,3.417844
3940,3.421216
3941,3.380985
3942,3.419315
3943,3.424484
3944,3.417171
3945,3.419179
3946,3.419716
3947,3.415912
3948,3.421621
3949,3.422727
3950,3.419278
3951,3.407039
3952,3.420171
3953,3.416835
3954,3.384052
3955,3.423690
3956,3.417512
3957,3.411488
3958,3.415272
3959,3.421023
3960,3.419495
3961,3.420287
3962,3.425124
3963,3.405433
3964,3.409465
3965,3.415937
3966,3.422055
3967,3.389410
3968,3.427658
3969,3.411396
3970,3.417854
3971,3.423167
3972,3.422478
3973,3.424304
3974,3.418687
3975,3.417908
3976,3.423566
3977,3.415070
3978,3.415809
3979,3.418877
3980,3.517958
3981,3.648506
3982,3.423485
3983,3.419303
3984,3.417453
3985,3.418217
3986,3.420475
3987,3.419946
3988,3.422086
3989,3.415390
3990,3.423930
3991,3.411229
3992,3.417808
3993,3.506915
3994,3.655460
3995,3.420046
3996,3.420662
3997,3.415788
3998,3.418570
3999,3.423024
